StockCode,description,total_quantity_sold,total_revenue
84429A,MEDIUM PINK BUDDHA HEAD ,46,135.70000000000002
84459A,PINK METAL CHICKEN HEART ,670,906.14
84459B,YELLOW METAL CHICKEN HEART ,676,938.12
84507B,STRIPES DESIGN MONKEY DOLL,31,79.05
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,63,160.64999999999998
84508A,CAMOUFLAGE DESIGN TEDDY,1630,3445.5000000000005
84508B,STRIPES DESIGN TEDDY,56,142.79999999999998
84508C,BLUE CIRCLES DESIGN TEDDY,51,130.04999999999998
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,612,2194.64
84509B,SET OF 4 FAIRY CAKE PLACEMATS,156,585.0
84509C,SET OF 4 POLKADOT PLACEMATS ,77,269.55
84509E,SET OF 4 CAROUSEL PLACEMATS ,70,101.06
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,491,856.25
84510A,SET OF 4 ENGLISH ROSE COASTERS,1058,1289.34
84510C,SET OF 4 POLKADOT COASTERS,96,122.42
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25,26.05
84519A,TOMATO CHARLIE+LOLA COASTER SET,477,739.1899999999999
84519B,CARROT CHARLIE+LOLA COASTER SET,425,545.99
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,481,388.69
84531A,PINK KNITTED EGG COSY,140,71.75999999999999
84531B,BLUE KNITTED EGG COSY,149,81.50999999999999
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,46,39.1
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,398,185.1
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1272,762.99
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2729,1147.0
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1684,655.34
84558A,3D DOG PICTURE PLAYING CARDS,290,855.5000000000001
84559A,3D SHEET OF DOG STICKERS,272,231.98
84559B,3D SHEET OF CAT STICKERS,216,183.6
84562A,PINK/WHITE RIBBED MELAMINE JUG,2,15.9
84563A,PINK & WHITE BREAKFAST TRAY,59,198.05
84563B,BLUE & WHITE BREAKFAST TRAY,69,209.55
84569A,PACK 3 IRON ON DOG PATCHES,191,239.96
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,75,93.75
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,1.25
84569D,PACK 6 HEART/ICE-CREAM PATCHES,268,337.42
84575A,PINK DOG CANNISTER,14,39.3
84595E,LARGE TORTILLA DESIGN RED BOWL,64,109.79999999999998
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4436,2040.19
84596E,SMALL LICORICE DES PINK BOWL,391,252.63
84596F,SMALL MARSHMALLOWS PINK BOWL,3285,1553.25
84596G,SMALL CHOCOLATES PINK BOWL,1660,774.18
84596J,MIXED NUTS LIGHT GREEN BOWL,469,205.28
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1038,440.94
84597B,RETRO BROWN BALL ASHTRAY ,41,51.25
84597C,RETRO PINK BALL ASHTRAY ,46,57.5
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,27.900000000000002
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,1,4.65
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,2,11.9
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,455,470.75
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,439,478.15
84659A,WHITE TRAVEL ALARM CLOCK,134,314.31
84660A,WHITE STITCHED WALL CLOCK,837,761.9
84660B,BLACK STITCHED WALL CLOCK,695,684.65
84660C,PINK STITCHED WALL CLOCK,639,590.57
84661A,WHITE SQUARE TABLE CLOCK,94,132.99
84661B,BLACK SQUARE TABLE CLOCK,95,225.48999999999998
84661C,PINK SQUARE TABLE CLOCK,62,70.10000000000001
84663A,GRASS HOPPER WOODEN WALL CLOCK ,260,324.04
84673A,PINK FLY SWAT,63,40.95
84673B,BLUE FLY SWAT,135,114.21000000000001
84705C,PINK FLOCK PHOTO FRAME ,12,15.0
84706D,CHERRY BLOSSOM TABLE CLOCK ,6,25.7
84706F,RED PEONY TABLE CLOCK,16,47.2
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,66,440.73999999999995
84707B,PINK JEWELLED MIRROR TRINKET TRAY,29,178.56
84708B,PINK JEWELLED PHOTO FRAME ,53,256.75
84709B,PINK OVAL JEWELLED MIRROR,20,119.0
84711A,SILVER OVAL SHAPE TRINKET BOX,14,139.29999999999998
84711B,PINK OVAL SHAPE TRINKET BOX,15,149.25
84712B,PINK JEWELLED PHOTO FRAME,19,147.87
84732B,CUTE BIRD CEATURE SCREEN,22,8.58
84732D,CUTE RABBIT CEATURE SCREEN ,11,4.29
84741C,CITRUS GARLAND FELT FLOWERS ,60,117.0
84743C,ORANGE FELT VASE + FLOWERS,1,1.25
84745A,PINK HANGING GINGHAM EASTER HEN,32,13.44
84745B,BLUE HANGING GINGHAM EASTER HEN,32,13.44
84750A,PINK SMALL GLASS CAKE STAND,24,46.8
84750B,BLACK SMALL GLASS CAKE STAND,61,54.99
84751B,BLACK MEDIUM GLASS CAKE STAND,17,37.11
84760S,SMALL HANGING GLASS+ZINC LANTERN,43,62.349999999999994
84795B,SUNSET CHECK HAMMOCK,167,1249.65
84795C,OCEAN STRIPE HAMMOCK ,2,15.9
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,14,178.5
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,69,793.3499999999999
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,14,35.699999999999996
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,7,17.849999999999998
84800L,LARGE WHITE/PINK ROSE ART FLOWER,360,639.36
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,127,174.31
84800S,SMALL WHITE/PINK ROSE ART FLOWER,107,120.07000000000001
84801A,PINK HYDRANGEA ART FLOWER,46,96.60000000000001
84801B,WHITE HYDRANGEA ART FLOWER,22,46.2
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,2,3.38
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,4,6.76
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15,25.35
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,70,180.58
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,99,188.37000000000003
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,30,52.5
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,38,52.5
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,137,96.88999999999999
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,296,394.15999999999997
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,38,79.80000000000001
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,37.800000000000004
84846A,SCENTED CANDLE IN DIGITALIS TIN,52,109.20000000000002
84849A,HELLO SAILOR BLUE SOAP HOLDER,155,261.95
84849B,FAIRY SOAP SOAP HOLDER,232,392.08
84849D,HOT BATHS SOAP HOLDER,479,809.51
84857B,BLUE MONTE CARLO HANDBAG,24,46.8
84857C,PINK MONTE CARLO HANDBAG,95,198.35
84858C,PINK RIVIERA HANDBAG,185,250.05
84859A,SILVER DISCO HANDBAG,123,248.20999999999998
84859B,BLUE DISCO HANDBAG,30,60.68
84859C,PINK DISCO HANDBAG,83,176.39
84870B,BLUE GEISHA GIRL ,20,75.0
84870C,GREEN GEISHA GIRL ,20,75.0
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,3,50.849999999999994
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,33.9
84874B,BLUE TRAVEL FIRST AID KIT,34,56.1
84875B,GREEN SQUARE COMPACT MIRROR,125,168.75
84875D,BLUE SQUARE COMPACT MIRROR,51,63.75
84876B,GREEN HEART COMPACT MIRROR,201,251.25
84876D,BLUE HEART COMPACT MIRROR,124,187.5
84877A,PINK ROUND COMPACT MIRROR,12,15.0
84877B,GREEN ROUND COMPACT MIRROR,126,157.5
84877D,BLUE ROUND COMPACT MIRROR,87,121.25
84884A,ANT WHITE WIRE HEART SPIRAL,286,1076.66
84898F,YELLOW FLOWERS FELT HANDBAG KIT,45,94.50000000000001
84910A,PINK PAISLEY CUSHION COVER ,10,59.5
84912A,PINK ROSE WASHBAG,103,386.25
84912B,GREEN ROSE WASHBAG,148,555.0
84913A,SOFT PINK ROSE TOWEL ,37,172.05
84913B,MINT GREEN ROSE TOWEL,70,325.5
84924A,WAKE UP COCKEREL CALENDAR SIGN ,72,281.13
84924F,PSYCHEDELIC METAL SIGN CALENDAR,10,7.9
84925D,LA PALMIERA WALL THERMOMETER,15,38.25
84925F,PSYCHEDELIC WALL THERMOMETER,79,109.92999999999999
84926A,WAKE UP COCKEREL TILE COASTER,597,198.08999999999997
84926D,LA PALMIERA TILE COASTER,705,266.64
84926E,FLOWERS TILE COASTER,966,322.88
84926F,PSYCHEDELIC TILE COASTER,423,178.0
84927A,WAKE UP COCKEREL TILE HOOK,46,53.85
84927D,LA PALMIERA TILE HOOK,44,39.39
84927E,FLOWERS TILE HOOK,57,71.82000000000001
84927F,PSYCHEDELIC TILE HOOK,295,166.35
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,82,209.1
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,131,334.04999999999995
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,362,314.27
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,334,318.44
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,38,146.21
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,145,247.46
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,140,225.0
84963A,PINK PAINTED KASHMIRI CHAIR,4,171.8
84963B,BLUE PAINTED KASHMIRI CHAIR,3,149.85000000000002
84968A,SET OF 16 VINTAGE ROSE CUTLERY,147,1787.85
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,25.5
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,94,1198.5
84968D,SET OF 16 VINTAGE RED CUTLERY,62,814.92
84968E,SET OF 16 VINTAGE BLACK CUTLERY,87,1035.06
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,78,951.3
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5699,5663.53
84970S,HANGING HEART ZINC T-LIGHT HOLDER,8444,6808.49
84971S,SMALL HEART FLOWERS HOOK ,1654,1365.5
84984A,GREEN PEONY CUSHION COVER,19,88.35000000000001
84984B,RED PEONY CUSHION COVER ,17,79.05000000000001
84984D,ORIENTAL RED CUSHION COVER ,13,60.45
84985A,SET OF 72 GREEN PAPER DOILIES,41,59.449999999999996
84989A,75 GREEN FAIRY CAKE CASES,27,14.850000000000001
84993A,75 GREEN PETIT FOUR CASES,305,128.1
84993B,75 BLACK PETIT FOUR CASES,57,23.94
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2525,9618.29
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4035,15158.81
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,3693,14040.59
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4920,18798.7
85014A,BLACK/BLUE POLKADOT UMBRELLA,1132,6361.990000000001
85014B,RED RETROSPOT UMBRELLA,1841,10217.720000000001
85017A,ENVELOPE 50 ROMANTIC IMAGES,6,5.1
85017B,ENVELOPE 50 BLOSSOM IMAGES,947,491.55
85017C,ENVELOPE 50 CURIOUS IMAGES,49,26.17
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.599999999999998
85019A,ROMANTIC IMAGES NOTEBOOK SET,409,547.25
85019B,BLOSSOM  IMAGES NOTEBOOK SET,498,640.5
85019C,CURIOUS  IMAGES NOTEBOOK SET,181,262.25
85023B,EAU DE NILE JEWELLED PHOTOFRAME,104,232.8
85024B,EAU DE NILE JEWELLED PHOTOFRAME,193,289.65
85024C,PINK SMALL JEWELLED PHOTOFRAME,12,19.799999999999997
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,303,471.15
85025C,PINK HEART SHAPE PHOTO FRAME,307,476.34999999999997
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,75,63.75
85027L,FRENCH CHATEAU LARGE PLATTER ,70,160.5
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,10,19.5
85028S,FRENCH CHATEAU SMALL FRUITBOWL,24,51.599999999999994
85031A,ROMANTIC IMAGES SCRAP BOOK SET,16,45.9
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,4.95
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,14.850000000000001
85032A,ROMANTIC IMAGES GIFT WRAP SET,737,679.1500000000001
85032B,BLOSSOM IMAGES GIFT WRAP SET,739,655.8000000000001
85032C,CURIOUS IMAGES GIFT WRAP SET,595,565.1
85032D,YULETIDE IMAGES GIFT WRAP SET,630,467.50000000000006
85034A,3 GARDENIA MORRIS BOXED CANDLES,489,840.29
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,880,1357.44
85034C,3 ROSE MORRIS BOXED CANDLES,1068,1555.64
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,260,677.04
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,557,816.25
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1090,1592.7
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,199,631.03
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,352,553.58
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,726,1013.52
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,443,583.2499999999999
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,491,669.91
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,222,129.94
85040A,S/4 PINK FLOWER CANDLES IN BOWL,805,1344.8899999999999
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,135,222.74999999999997
85049A,TRADITIONAL CHRISTMAS RIBBONS,2903,3602.8
85049B,LUSH GREENS RIBBONS,54,67.5
85049C,ROMANTIC PINKS RIBBONS ,1196,1468.85
85049D,BRIGHT BLUES RIBBONS ,537,671.25
85049E,SCANDINAVIAN REDS RIBBONS,2741,3492.2
85049F,BABY BOOM RIBBONS ,374,467.5
85049G,CHOCOLATE BOX RIBBONS ,1573,1917.58
85049H,URBAN BLACK RIBBONS ,447,519.22
85061W,WHITE JEWELLED HEART DECORATION,1968,1594.5
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,976,512.8000000000001
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1245,618.35
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",607,313.78
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,362,205.98
85086A,CANDY SPOT HEART DECORATION,45,38.25
85099B,JUMBO BAG RED RETROSPOT,46078,85040.54000000001
85099C,JUMBO  BAG BAROQUE BLACK WHITE,12771,23630.58
85099F,JUMBO BAG STRAWBERRY,16771,30569.32
85114A,BLACK ENCHANTED FOREST PLACEMAT,585,893.25
85114B,IVORY ENCHANTED FOREST PLACEMAT,393,624.4499999999999
85114C,RED ENCHANTED FOREST PLACEMAT,457,730.05
85123A,WHITE HANGING HEART T-LIGHT HOLDER,36763,100547.45
85124B,BLUE JUICY FRUIT PHOTO FRAME,82,209.1
85124C,GREEN JUICY FRUIT PHOTO FRAME,84,214.2
85129B,BEADED CRYSTAL HEART GREEN SMALL,101,124.11
85129C,BEADED CRYSTAL HEART BLUE SMALL,77,99.88
85129D,BEADED CRYSTAL HEART PINK SMALL,165,240.13
85130A,BEADED PEARL HEART WHITE LARGE,77,127.04999999999998
85130B,BEADED CRYSTAL HEART GREEN LARGE,816,707.7
85130C,BEADED CRYSTAL HEART BLUE  LARGE,478,424.06
85130D,BEADED CRYSTAL HEART PINK LARGE,552,526.38
85131A,BEADED PEARL HEART WHITE ON STICK,469,462.17
85131B,BEADED CRYSTAL HEART GREEN ON STICK,142,120.38
85131C,BEADED CRYSTAL HEART BLUE ON STICK,73,78.71
85131D,BEADED CRYSTAL HEART PINK ON STICK,115,113.09
85132A,CHARLIE + LOLA BISCUITS TINS,453,963.3499999999999
85132B,CHARLIE AND LOLA TABLE TINS,513,1048.35
85132C,CHARLIE AND LOLA FIGURES TINS,1404,2817.7999999999997
85135A,YELLOW DRAGONFLY HELICOPTER,15,119.25
85135B,BLUE DRAGONFLY HELICOPTER,47,373.65000000000003
85135C,RED DRAGONFLY HELICOPTER,78,620.1
85136A,YELLOW SHARK HELICOPTER,50,397.5
85136B,BLUE SHARK HELICOPTER,2,15.9
85136C,RED SHARK HELICOPTER,35,278.25
85159A,"BLACK TEA,COFFEE,SUGAR JARS",451,779.4499999999999
85159B,"WHITE TEA,COFFEE,SUGAR JARS",622,1134.5
85160B,BLACK BIRD GARDEN DESIGN MUG,105,46.11
85163A,WHITE BAROQUE WALL CLOCK ,45,349.95
85163B,BLACK BAROQUE WALL CLOCK ,44,333.6
85167B,BLACK GRAND BAROQUE PHOTO FRAME,48,93.0
85168B,BLACK BAROQUE CARRIAGE CLOCK,17,149.67
85169A,IVORY LOVE BIRD CANDLE,502,496.72
85169B,BLACK LOVE BIRD CANDLE,201,191.49
85169C,EAU DE NIL LOVE BIRD CANDLE,336,353.72
85169D,PINK LOVE BIRD CANDLE,232,236.48000000000002
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1,2.1
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,179,195.9
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,252,366.23
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,355,497.21000000000004
85179A,GREEN BITTY LIGHT CHAIN,119,188.31
85179C,PINK BITTY LIGHT CHAIN,69,89.65
85180A,RED HEARTS LIGHT CHAIN ,434,844.34
85180B,PINK HEARTS LIGHT CHAIN ,196,381.0
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,657,805.75
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,977,1228.25
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1519,2466.63
85185B,PINK HORSE SOCK PUPPET,282,812.7
85185D,FROG SOCK PUPPET,15,44.25000000000001
85186A,EASTER BUNNY GARLAND OF FLOWERS,477,200.34
85186C,BUNNY EGG GARLAND,413,173.46
85188A,GREEN METAL SWINGING BUNNY,302,256.7
85188B,PINK METAL SWINGING BUNNY,75,63.74999999999999
85194L,HANGING SPRING FLOWER EGG LARGE,900,746.28
85194S,HANGING SPRING FLOWER EGG SMALL,1163,447.75000000000006
85199L,LARGE HANGING IVORY & RED WOOD BIRD,925,598.37
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2227,943.13
85205B,PINK FELT EASTER RABBIT GARLAND,116,295.8
85206A,CREAM FELT EASTER EGG BASKET,914,1446.8999999999999
85206B,PINK FELT EASTER EGG BASKET,14,23.099999999999998
85230A,OPIUM SCENTED VOTIVE CANDLE,840,203.27999999999997
85230B,CINNAMON SCENTED VOTIVE CANDLE,1264,326.23999999999995
85230E,STRAWBRY SCENTED VOTIVE CANDLE,1101,267.45
85230F,JASMINE VOTIVE CANDLE,338,90.33999999999999
85230G,ORANGE VOTIVE CANDLE,1032,257.03999999999996
85231B,CINAMMON SET OF 9 T-LIGHTS,798,672.06
85231G,ORANGE SCENTED SET/9 T-LIGHTS,573,471.45
85232A,SET/3 POLKADOT STACKING TINS,74,349.5
85232B,SET OF 3 BABUSHKA STACKING TINS,267,1321.6499999999999
85232D,SET/3 DECOUPAGE STACKING TINS,174,827.7
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,11,65.45
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,3,17.85
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6,35.7
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,2,8.5
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4,17.0
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2,8.5
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,5,21.25
90002D,FLOWER BURST SILVER RING CRYSTAL,10,37.5
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,6,22.5
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,12,45.0
90003D,CRYSTAL PAIR HEART HAIR SLIDES,18,67.5
90003E,GREEN PAIR HEART HAIR SLIDES,8,30.0
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,7,62.64999999999999
90010B,BLACK/WHITE GLASS/SILVER BRACELET,7,62.64999999999999
90010E,AMBER GLASS/SILVER BRACELET,10,89.5
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,1,2.95
90011B,BLACK CRYSTAL DROP EARRINGS,7,20.650000000000002
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8,23.6
90012B,BLACK DROP CRYSTAL NECKLACE,12,35.400000000000006
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,16,60.0
90013C,GREEN VINTAGE EARRINGS ,11,41.25
90014A,SILVER/MOP ORBIT NECKLACE,16,103.19999999999999
90014B,GOLD M PEARL  ORBIT NECKLACE,10,85.5
90014C,SILVER/BLACK ORBIT NECKLACE,4,32.8
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,14,80.75
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,9,76.5
90018A,SILVER M.O.P ORBIT DROP EARRINGS,17,72.25
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8,34.0
90018C,SILVER BLACK ORBIT DROP EARRINGS,6,25.5
90019A,SILVER M.O.P ORBIT BRACELET,18,89.10000000000001
90019B,GOLD M.O.P ORBIT BRACELET,2,9.9
90019C,SILVER BLACK ORBIT BRACELET,4,19.8
90024B,NEW BAROQUE B'FLY NECKLACE RED,4,34.0
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,2,17.0
90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,8.5
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,17.0
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2,7.5
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,1,3.75
90026A,GLASS BEAD HOOP NECKLACE BLACK,2,17.0
90026B,GLASS BEAD HOOP NECKLACE MONTANA,2,17.0
90026C,GLASS BEAD HOOP NECKLACE GREEN,3,25.5
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,25.5
90027A,GLASS BEAD HOOP EARRINGS BLACK,4,11.8
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,4,11.8
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,72,72.0
90030B,RED KUKUI COCONUT SEED NECKLACE,112,131.8
90030C,BROWN KUKUI COCONUT SEED NECKLACE,74,74.0
90035A,"PEARL & SHELL 42""NECKL. GREEN",4,43.0
90035C,"PEARL & SHELL 42""NECKL. IVORY",2,21.5
90036A,FLOWER GARLAND NECKLACE RED,6,47.7
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4,31.8
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",6,47.7
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",11,87.45
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7,55.650000000000006
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,31.8
90037B,TINY CRYSTAL BRACELET GREEN,6,15.299999999999999
90038A,GLASS AND PAINTED BEADS BRACELET TO,6,22.5
90038B,GLASS AND PAINTED BEADS BRACELET OL,6,22.5
90038C,GLASS AND BEADS BRACELET IVORY,6,22.5
90039A,FIRE POLISHED GLASS BRACELET RED,6,22.5
90039B,FIRE POLISHED GLASS BRACELET MONTAN,6,22.5
90039C,FIRE POLISHED GLASS BRACELET BLACK,1,3.75
90039D,FIRE POLISHED GLASS BRACELET GREEN,14,52.5
90040A,MURANO STYLE GLASS BRACELET RED,6,21.0
90040B,MURANO STYLE GLASS BRACELET BLACK,4,14.0
90040C,MURANO STYLE GLASS BRACELET GOLD,7,24.5
90042A,FRESHWATER PEARL BRACELET GOLD,3,7.6499999999999995
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,324,123.12
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,612,232.56
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,6,9.899999999999999
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,9,14.85
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,8,13.2
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,6,9.899999999999999
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,10,16.499999999999996
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,9,14.85
90060B,FIRE POLISHED GLASS NECKL GOLD,1,5.95
90060D,FIRE POLISHED GLASS NECKL BRONZE,3,17.85
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,11,93.5
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,8,68.0
90064A,WHITE VINTAGE CRYSTAL EARRINGS,7,26.25
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,11,41.25
90065A,WHITE VINTAGE CRYSTAL BRACELET,6,40.5
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,1,6.75
90067A,PINK VINTAGE VICTORIAN EARRINGS,10,29.500000000000004
90081A,LILY BROOCH AMETHYST COLOUR,15,74.25
90081C,LILY BROOCH OLIVE COLOUR,11,54.45
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,21,133.35
90082B,DIAMANTE BOW BROOCH RED COLOUR,25,158.75
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,7,44.449999999999996
90120B,BLUE MURANO TWIST BRACELET,20,85.0
90120C,GREEN MURANO TWIST BRACELET,31,131.75
90120D,WHITE MURANO TWIST BRACELET,2,8.5
90122A,PINK CRYSTAL+GLASS BRACELET,8,39.6
90122B,JADE CRYSTAL+GLASS BRACELET,1,4.95
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,17,84.15
90123A,PINK HEART OF GLASS BRACELET,14,83.3
90123B,TURQUOISE HEART OF GLASS BRACELET,8,47.6
90123C,GREEN HEART OF GLASS BRACELET,13,77.35
90123D,WHITE HEART OF GLASS BRACELET,3,17.85
90124A,PINK MURANO TWIST NECKLACE,6,59.699999999999996
90124B,BLUE MURANO TWIST NECKLACE,4,39.8
90124C,GREEN MURANO TWIST NECKLACE,7,69.64999999999999
90125A,PINK BERTIE GLASS BEAD BAG CHARM,109,93.89999999999999
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,19,24.9
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,73,63.3
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,74,65.39999999999999
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,1,2.1
90128B,BLUE LEAVES AND BEADS PHONE CHARM,1,1.25
90129A,PINK GLASS TASSLE BAG CHARM ,7,20.650000000000002
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,21,61.95000000000001
90129C,GREEN GLASS TASSLE BAG CHARM,17,50.150000000000006
90129D,AMBER GLASS TASSLE BAG CHARM,8,23.6
90129E,PURPLE GLASS TASSLE BAG CHARM,6,17.700000000000003
90129F,RED GLASS TASSLE BAG CHARM,16,47.2
90130A,WHITE STONE/CRYSTAL EARRINGS,1,2.95
90130B,TURQ STONE/CRYSTAL EARRINGS,9,26.55
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,4,19.8
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,6,29.700000000000003
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,4,19.8
